KdNr;Kurzname;Name1;Name2;KdId;Status;
"701";"PG Diakonie";"Paul Gerhardt Diakonie e. V., Berlin und Wittenberg";;"1314";"inaktiv";
"702";"Emden";"Hans-Susemihl-Krankenhaus gGmbH";;"1315";"inaktiv";
"703";"Sana Regio Kliniken GmbH";"Sana Regio Kliniken GmbH";;"1316";"inaktiv";
"704";"Knappschaft Dortmund";"Knappschaftskrankenhaus Dortmund im Klinikum Westfalen";;"1317";"inaktiv";
"705";"Rottal-Inn-Kliniken";"Rottal-Inn-Kliniken GmbH";"Eggenfelden";"1318";"aktiv";
"707";"Johanniter Bonn";"Evangelische Kliniken Bonn gGmbH";;"1319";"inaktiv";
"708";"Consulting-SH";"COACHING & CONSULTING - SH UG";;"1320";"inaktiv";
"710";"Lahn-Dill-Kliniken";"Lahn-Dill-Kliniken GmbH";;"1321";"inaktiv";
"711";"Uni Rostock";"Universitätsmedizin Rostock";;"1322";"inaktiv";
"712";"Westpfalz Kaiserslautern";"Westpfalz-Klinikum GmbH";;"1323";"inaktiv";
"713";"Perleberg";"Kreiskrankenhaus Prignitz gemeinnützige GMBH";;"1324";"inaktiv";
"714";"Hedwig Berlin";"Alexianer St. Hedwig Kliniken Berlin GmbH";;"1325";"aktiv";
"715";"DIOMEDES";"DIOMEDES GmbH";;"1326";"inaktiv";
"716";"Helios Miltenberg";"Helios Klinik Miltenberg";;"1327";"aktiv";
"717";"Helios Perlach";"Helios Klinik München Perlach";;"1328";"aktiv";
"718";"Helios Grönenbach";"Helios Klinik Bad Grönenbach";"(Klinik f. Psychosomatische Medizin)";"1329";"aktiv";
"719";"Helios Stiftsberg";"Helios Klinik Am Stiftsberg";"Reha-Klinik";"1330";"aktiv";
"720";"Helios Indersdorf";"Helios Amper-Klinik Indersdorf";;"1331";"aktiv";
"721";"Helios HPC Grönenbach";"HPC Bad Grönenbach";;"1332";"aktiv";
"722";"Helios Aukamm Wiesbaden";"Helios Aukamm-Klinik Wiesbaden";;"1333";"aktiv";
"724";"Helios Hohenstücken";"Helios Klinik Hohenstücken";;"1335";"aktiv";
"725";"Helios HPC Berlin-Buch";"HPC Berlin-Buch";;"1336";"aktiv";
"726";"Helios HPC Zehlendorf";"HPC Berlin-Zehlendorf";;"1337";"aktiv";
"727";"Helios Stolzenau";"Mittelweser Kliniken GmbH Nienburg Hoya Stolzenau";"Krankenhaus Stolzenau";"1338";"aktiv";
"728";"Helios Hildesheimer Land";"Klinik Hildesheimer Land GmbH";"Reha-Klinik";"1339";"aktiv";
"729";"Helios Ahrenshoop";"Helios Klinik Ahrenshoop";"Reha-Klinik";"1340";"aktiv";
"730";"Helios Lehmrade";"Helios Klinik Lehmrade";"Reha-Klinik";"1341";"aktiv";
"731";"Helios Reha Lübeck";"Reha-Zentrum Lübeck";;"1342";"aktiv";
"732";"Helios Endo-Klinik";"Helios Endo-Klinik Hamburg";;"1343";"aktiv";
"733";"Helios Kiel";"Helios Klinik Kiel";;"1344";"aktiv";
"734";"Helios Schleswig MLK";"Helios Klinikum Schleswig MLK";;"1345";"aktiv";
"735";"Helios Schönhagen";"Helios Klinik Schloss Schönhagen";;"1346";"aktiv";
"736";"VAMED Ostseeklinik Damp";"VAMED Ostseeklinik Damp GmbH";;"1347";"aktiv";
"737";"Helios Endo Reha";"ENDO Reha Zentrum";;"1348";"aktiv";
"738";"Helios Reha Norderstedt";"Reha-Zentrum Norderstedt";;"1349";"aktiv";
"739";"Helios Reha Harburg";"Reha-Zentrum Harburg";;"1350";"aktiv";
"740";"Helios HPC Damp";"HPC Damp";;"1351";"aktiv";
"741";"Helios Dippoldiswalde";"Weißeritztal-Kliniken GmbH";"Tele-Portal-Klinik Dippoldiswalde";"1352";"inaktiv";
"742";"Helios Pulsnitz";"Helios Klinik Schloss Pulsnitz";;"1353";"aktiv";
"743";"Helios Schwedenstein";"Helios Klinik Schwedenstein";;"1354";"aktiv";
"744";"Helios Soteria Leipzig";"Soteria Klinik Leipzig";"Fachklinik für Sucherkrankungen";"1355";"aktiv";
"745";"Helios Marien Duisburg";"Helios Marien Klinik Duisburg";;"1356";"aktiv";
"746";"Helios Vincenz Duisburg";"Helios St. Vincenz Klinik Duisburg";;"1357";"aktiv";
"747";"Helios Rhein Duisburg";"Helios Rhein-Klinik Duisburg";;"1358";"aktiv";
"748";"Helios Wipperfürth";"Helios Klinik Wipperfürth";;"1359";"aktiv";
"749";"Helios Baumrainklinik";"Helios Rehazentrum Bad Berleburg";"(Baumrainklinik)";"1360";"aktiv";
"750";"Helios Rothaarklinik";"Helios Rehazentrum Bad Berleburg";"(Rothaarklinik)";"1361";"aktiv";
"751";"Helios Bad Ems";"AOK Klinik Bad Ems";;"1362";"aktiv";
"752";"Helios Diez";"Helios Klinik Diez";"(Fachklinik f. Psychotraumatologie und Mutter, Vater, Kind)";"1363";"aktiv";
"753";"Helios Bergisch Land";"Helios Klinik Bergisch Land";;"1364";"aktiv";
"754";"Helios Odebornklinik";"Helios Rehazentrum Bad Berleburg";"(Odebornklinik)";"1365";"aktiv";
"755";"Helios Holthausen";"Helios Klinik Holthausen";;"1366";"aktiv";
"756";"Feindt";"Herr Dr. Andreas Feindt";;"1367";"inaktiv";
"757";"KV Telematik";"KV Telematik GmbH";;"1368";"inaktiv";
"759";"Solimed";"Solimed GmbH";;"1369";"inaktiv";
"760";"Qlik VAE";"Qlik";;"1370";"inaktiv";
"761";"mobilcom-debitel Shop Berlin";"mobilcom-debitel Shop GmbH";"Ein Unternehmen der freenet Group";"1371";"inaktiv";
"762";"terna";"terna GmbH";"Zentrum für Business Software";"1372";"inaktiv";
"763";"Lütgendortmund";"Ev. Krankenhaus Lütgendortmund";;"1373";"inaktiv";
"764";"Roland Klinik";"Roland-Klinik gGmbH";;"1374";"inaktiv";
"765";"Sana Hameln";"Sana Klinikum Hameln-Pyrmont";;"1375";"inaktiv";
"766";"hcs partners";"hcs partners GmbH";;"1376";"inaktiv";
"767";"Klinikum Arnsberg";"Klinikum Hochsauerland GmbH";;"1377";"aktiv";
"770";"GIB";"GIB Entsorgung Wesermarsch GmbH";;"1378";"inaktiv";
"771";"Kurier AG";"Kurier AG";;"1379";"aktiv";
"772";"Goldmarie";"Goldmarie Hamburg";;"1380";"aktiv";
"773";"Qlik Radnor Pennsylvania ";"Qlik Radnor Pennsylvania 19087 ";;"1381";"aktiv";
"775";"KMG Boizenburg";"Krankenhaus Boizenburg GmbH";;"1382";"inaktiv";
"776";"Wertachkliniken";"Wertachkliniken";"Bobingen und Schwabmünchen";"1383";"aktiv";
"778";"Vereinigte Hagel";"Vereinigte Hagelversicherung VVaG";;"1384";"inaktiv";
"779";"UKE Ambulanz";"Ambulanzzentrum des UKE GmbH ";;"1385";"aktiv";
"780";"Johanniter MVZ Altmark";"Johanniter - Zentren für Medizinische Versorgung Altmark GmbH";;"1386";"inaktiv";
"781";"MVZ Mülheim";"MVZ - Med. Versorgungszentrum Mülheim GmbH";;"1387";"aktiv";
"782";"Uni Saarland";"Universitätsklinikum des Saarlandes";;"1388";"inaktiv";
"783";"Ganymed";"Ganymed GmbH";;"1389";"inaktiv";
"784";"Josefskrankenhaus Heidelberg";"St. Josefskrankenhaus Heidelberg GmbH";;"1390";"inaktiv";
"786";"HIWIN";"HIWIN GmbH";;"1392";"inaktiv";
"787";"DewertOkin";"DewertOkin GmbH ";;"1393";"inaktiv";
"788";"Asklepios Weißenfels";"Asklepios Kliniken Weißenfels Hohenmölsen GmbH";;"1394";"inaktiv";
"789";"Hospital Ratingen";"THEMISTOCLES GLUCK hospital GmbH Ratingen";;"1395";"inaktiv";
"790";"Gesundheit Nord";"Gesundheit Nord gGmbH";;"1396";"inaktiv";
"794";"KH Freudenstadt";"Krankenhaus Freudenstadt";;"1399";"aktiv";
"795";"Rasmussen";"Rasmussen";;"1400";"inaktiv";
"796";"Mammazentrum Hamburg";"Mammazentrum Hamburg am Krankenhaus Jerusalem";"Dr. T. Schlotfeld / Prof.Dr. E. Goepel";"1401";"inaktiv";
"798";"Luisenhospital Aachen";"Luisenhospital Aachen";;"1402";"inaktiv";
"800";"Zwiesel";"ARBERLANDKliniken";"ARBERLANDKlinik Zwiesel";"1403";"aktiv";
"801";"ADK";"Krankenhaus GmbH Alb-Donau-Kreis";"ADK GmbH für Gesundheit und Soziales";"1404";"inaktiv";
"802";"Uelzen";"Psychiatrische Klinik Uelzen gemeinnützige GmbH ";;"1405";"aktiv";
"804";"Klinikum Niederlausitz";"Klinikum Niederlausitz GmbH";;"1406";"inaktiv";
"805";"Alsterdorf";"Evangelisches Krankenhaus Alsterdorf gGmbH";;"1407";"inaktiv";
"806";"DRK Neuwied";"DRK Krankenhaus Neuwied";;"1408";"inaktiv";
"807";"Kermi";"Kermi GmbH";;"1409";"inaktiv";
"808";"Herz Dresden";"Herzzentrum Dresden GmbH ";"Universitätsklinik an der Technischen Universität Dresden ";"1410";"aktiv";
"809";"DRG-Control";"DRG-Control e.K.";;"1411";"aktiv";
"811";"GIP Consulting";"GIP Healthcare Consulting GmbH";;"1412";"inaktiv";
"813";"Gigatronic";"GIGATRONIK München GmbH ";;"1414";"inaktiv";
"814";"BMW Group";"BMW Group";;"1415";"inaktiv";
"815";"ParStream";"ParStream GmbH";;"1416";"inaktiv";
"816";"Günzburg";"KREISKLINIKEN GÜNZBURG-KRUMBACH";"Körperschaft des öffentlichen Rechts";"1417";"aktiv";
"817";"Ströer";"Ströer Media Deutschland GmbH";;"1418";"inaktiv";
"818";"itreview";"ITREVIEW s.r.l.";;"1419";"inaktiv";
"819";"PVS";"PVS holding GmbH";;"1420";"aktiv";
"820";"ZEB";"zeb/rolfes.schierenbeck.associates gmbh";;"1421";"inaktiv";
"822";"BGU Frankfurt";"Berufsgenossenschaftliche Unfallklinik Frankfurt ";"am Main gGmbH";"1423";"aktiv";
"823";"Behrens-Ramberg";"Behrens-Ramberg";;"1424";"inaktiv";
"824";"Schön Bad Staffelstein";"Schön Klinik Bad Staffelstein";;"1425";"inaktiv";
"825";"BESTMINDS";"BESTMINDS GmbH";;"1426";"inaktiv";
"826";"Vivantes Am Urban";"Vivantes Klinikum Am Urban";;"1427";"inaktiv";
"827";"REGIOMED";"REGIOMED Kliniken GmbH";;"1428";"aktiv";
"828";"MediClin AG";"MediClin AG";;"1429";"inaktiv";
"829";"Vinzenz Hanau";"St. Vinzenz-Krankenhaus Hanau gGmbH";;"1430";"inaktiv";
"830";"KKH Wolgast";"Kreiskrankenhaus Wolgast gGmbH";;"1431";"inaktiv";
"831";"BKK firmus";"BKK firmus";;"1432";"inaktiv";
"832";"DRK Thüringen";"DRK gemeinützige Krankenhausgesellschaft Thüringen Brandenburg mbH";;"1433";"inaktiv";
"833";"DKI e. V.";"Deutsches Krankenhaus Institut e. V. ";;"1434";"inaktiv";
"834";"KEH Berlin";"Evangelisches Krankenhaus";"Königin Elisabeth Herzberge gGmbH";"1435";"aktiv";
"835";"MSG";"Management- und Servicegesellschaft mbH";;"1436";"aktiv";
"836";"Octapharma";"Octapharma GmbH";;"1437";"inaktiv";
"837";"LBU";"LBU Systemhaus AG";;"1438";"aktiv";
"838";"AOK RPS";"AOK Rheinland-Pfalz/Saarland - Die Gesundheitskasse";" Beiträge & Tarife Mitglied werden Gesundheit Die AOK Newsletter/RSS Hilfe Datenschutz Impressum START > Impressum Schri";"1439";"inaktiv";
"839";"BIG direkt gesund";"BundesInnungskrankenkasse Gesundheit";"(Körperschaft des öffentlichen Rechts)";"1440";"aktiv";
"840";"Vulpius";"Vulpius Klinik GmbH ";;"1441";"aktiv";
"841";"aap Implantate";"aap Implantate AG";;"1442";"inaktiv";
"842";"Abbott Wiesbaden";"Abbott GmbH & Co. KG";"Abbott Diabetes Care Kundenservice";"1443";"inaktiv";
"843";"Johanniter Competence";"Johanniter Competence Center GmbH ";;"1444";"aktiv";
"844";"Asklepios Uckermark";"Asklepios Klinikum Uckermark GmbH ";;"1445";"aktiv";
"845";"Abena";"Abena GmbH";;"1446";"inaktiv";
"846";"Abiomed";"Abiomed Europe GmbH";;"1447";"inaktiv";
"847";"Acandis";"Acandis GmbH Co.KG";;"1448";"inaktiv";
"848";"Asklepios Nord";"Asklepios Business Services Hamburg ";"Kreditoren";"1449";"aktiv";
"849";"St. Christophorus-Krankenhaus";"Katholisches Klinikum Lünen/Werne GmbH";"St. Christophorus-Krankenhaus";"1450";"aktiv";
"1053";"cadooz";"cadooz GmbH";;"1640";"aktiv";
"852";"Actavis";"Actavis Medis Pharma GmbH";;"1451";"inaktiv";
"853";"Aeskulap";"Aeskulap AG";;"1452";"inaktiv";
"854";"Alcon Pharma";"Alcon Pharma GmbH";;"1453";"inaktiv";
"855";"alloPlus";"alloPlus GmbH";;"1454";"inaktiv";
"856";"Amplitude";"Amplitude Deutschland GmbH";;"1455";"inaktiv";
"857";"Fahl Medizintechnik";"Andreas Fahl ";"Medizintechnik-Vertrieb GmbH";"1456";"inaktiv";
"858";"Angiodynamics Hamburg";"Angiodynamics Inc. Germany";;"1457";"inaktiv";
"859";"Ansell";"Ansell GmbH";"Stadtquartier Riem Arcaden";"1458";"inaktiv";
"860";"ArjoHuntleigh";"ArjoHuntleigh GmbH";;"1459";"inaktiv";
"861";"ArthroCare";"ArthroCare (Deutschland) AG";;"1460";"inaktiv";
"862";"ASSAmed";"ASSAmed GmbH";;"1461";"inaktiv";
"863";"ATMOS";"ATMOS MedizinTechnik GmbH & Co. KG";;"1462";"inaktiv";
"864";"Attends";"Attends GmbH";;"1463";"inaktiv";
"865";"auric";"auric Hörsysteme GmbH & Co. KG";;"1464";"inaktiv";
"866";"Braun";"B. Braun Melsungen AG";;"1465";"inaktiv";
"867";"Bausch + Lomb";"Bausch + Lomb GmbH";"Dr. Gerhard Mann chem.-pharm. Fabrik GmbH";"1466";"inaktiv";
"868";"Hartmannsdorf";"Diakoniekrankenhaus Chemnitzer Land gGmbH";;"1467";"aktiv";
"869";"Mediengruppe";"Mediengruppe Oberfranken";"Fachverlage GmbH & Co. KG";"1468";"aktiv";
"870";"DRK Clementinenhaus";"DRK-Krankenhaus Clementinenhaus";;"1469";"aktiv";
"871";"Mühlhausen";"Hufeland Klinikum GmbH";;"1470";"aktiv";
"872";"KUM Lindwurmstraße";"KUM Dr. von Haumersches Kinderspital";;"1471";"aktiv";
"873";"KUM Marchioninistraße";"Klinikum der Universität München";"IT Einkauf";"1472";"aktiv";
"874";"KUM Goethestraße";"KUM München";;"1473";"aktiv";
"876";"Getinge ex Carus";"Getinge IT Solutions GmbH";;"1474";"aktiv";
"877";"alphaMED ";"Praxisklinik alphaMED ";;"1475";"aktiv";
"879";"Konsultnet";"Konsultnet";;"1476";"aktiv";
"880";"Fresenius Schweinfurt";"Fresenius Medical Care Deutschland GmbH";;"1477";"aktiv";
"881";"CURACON";"CURACON GmbH";"Wirtschaftsprüfungsgesellschaft";"1478";"inaktiv";
"882";"Sportklinik Stuttgart";"Klinikum der Landeshauptstadt Stuttgart gKAöR ";;"1479";"aktiv";
"884";"AWO S-H";"AWO proService Schleswig-Holstein GmbH";;"1480";"aktiv";
"897";"Wolfach";"Parkinson-Klinik Ortenau GmbH & Co. KG";;"1493";"aktiv";
"885";"Weiden";"Kliniken Nordoberpfalz AG ";"Klinikum Weiden ";"1481";"inaktiv";
"886";"BB Regensburg";"Krankenhaus Barmherzige Brüder Regensburg";;"1482";"inaktiv";
"887";"Bonifatius Lingen";"Bonifatius Hospital Lingen gGmbH";;"1483";"inaktiv";
"888";"Wolfsburg";"Klinikum Wolfsburg ";;"1484";"inaktiv";
"889";"Klinikum Ludwigsburg";"Kliniken Ludwigsburg-Bietigheim gGmbH";"Klinikum Ludwigsburg";"1485";"inaktiv";
"890";"Sana BB";"Sana Kliniken Berlin-Brandenburg GmbH";;"1486";"aktiv";
"891";"VA Serv Software";"VAS Value  Added Software GmbH";;"1487";"inaktiv";
"892";"Erler Klinik";"Kliniken Dr. Erler gGmbH";;"1488";"inaktiv";
"893";"Klinikum Chemnitz";"Klinikum Chemnitz gGmbH";;"1489";"aktiv";
"894";"Siegen";"St. Marien-Krankenhaus Siegen ";;"1490";"inaktiv";
"895";"DRK Chemnitz";"DRK Krankenhaus Chemnitz-Rabenstein";;"1491";"inaktiv";
"896";"CC-MED";"CC-MED-Anwendergruppe e.V";;"1492";"inaktiv";
"977";"Hubertusburg St. Georg";"FKH Hubertusburg";;"1566";"aktiv";
"898";"CTS";"Caritas Trägergesellschaft Saarbrücken mbH";;"1494";"inaktiv";
"899";"medinfoweb.de";"medinfoweb.de";;"1495";"aktiv";
"900";"Sozialstiftung Bamberg";"Sozialstiftung Bamberg ";;"1496";"inaktiv";
"901";"GQH Qualitätssicherung Hessen";"Geschäftsstelle Qualitätssicherung Hessen";;"1497";"inaktiv";
"902";"Knaus Tabbert";"Knaus Tabbert GmbH";;"1498";"inaktiv";
"903";"Klinikum Nordschwarzwald";"Klinikum Nordschwarzwald";;"1499";"aktiv";
"904";"edia.med";"edia.med Medizinische Versorgungszentren gGmbH ";;"1500";"inaktiv";
"905";"Siemens Healthcare";"Siemens Healthcare GmbH";;"1501";"aktiv";
"906";"PEG";"P.E.G. Einkaufs- und Betriebsgenossenschaft eG";;"1502";"inaktiv";
"907";"Kliniken NEA";"Kliniken des Landkreises Neustadt a. d. Aisch - Bad Windsheim ";;"1503";"inaktiv";
"908";"Passau Gesundheitseinrichtungen";"Landkreis Passau Gesundheitseinrichtungen";;"1504";"inaktiv";
"909";"Göppingen";"ALB FILS KLINIKEN GmbH";;"1505";"inaktiv";
"910";"Health Innovation Systems";"Health Innovation Systems Ltd. & Co. KG";;"1506";"inaktiv";
"911";"gKU";"Donau-Ries Kliniken";;"1507";"inaktiv";
"912";"Erding";"Klinikum Landkreis Erding";;"1508";"aktiv";
"913";"Haßberg Kliniken";"Haßberg Kliniken";;"1509";"inaktiv";
"914";"BWKG";"Baden-Württembergische Krankenhausgesellschaft e.V.";;"1510";"inaktiv";
"915";"Schön Neustadt";"Schön Klinik Neustadt";;"1511";"inaktiv";
"916";"WISKA";"WISKA Hoppmann & Mulsow GmbH";;"1512";"inaktiv";
"949";"BAFzA";"Bundesamt für Familie und zivilgesellschaftliche Aufgaben ";;"1543";"inaktiv";
"917";"Bethel Berlin";"Krankenhaus Bethel Berlin";;"1513";"aktiv";
"918";"Gartenbau-Versicherung";"Gartenbau-Versicherung VVaG";;"1514";"inaktiv";
"919";"TELEKOM CLINICAL SOLUTIONS";"Deutsche Telekom Clinical Solutions GmbH";;"1515";"inaktiv";
"920";"Traunstein";"Kliniken Südostbayern AG";;"1516";"inaktiv";
"921";"RZV";"Rechenzentrum Volmarstein GmbH";;"1517";"inaktiv";
"922";"transact Zahlungssysteme";"transact Elektronische Zahlungssysteme GmbH dba. epay ";;"1518";"inaktiv";
"923";"FEINDT CONSULTING ";"FEINDT.CONSULTING ";;"1519";"aktiv";
"924";"Paul Ehrlich Institut";"Paul-Ehrlich-Institut";"Bundesinstitut f. Impfstoffe u. biomediz. Arzneimittel ";"1520";"aktiv";
"925";"Kienbaum Düsseldorf";"Kienbaum Management Consultants GmbH";"Practice Group Health Care";"1521";"inaktiv";
"926";"KPMG Hamburg";"KPMG AG ";"Wirtschaftsprüfungsgesellschaft";"1522";"inaktiv";
"929";"ZIP Kiel";"Zentrum für Integrative Psychiatrie gGmbH";;"1523";"aktiv";
"930";"ek-unico";"EK-UNICO GmbH";;"1524";"inaktiv";
"931";"LMU Augenklinik";"Augenklinik ";" Campus Innenstadt";"1525";"aktiv";
"932";"Vincentinum Augsburg";"Klinik Vincentinum Augsburg gemeinnützige GmbH";;"1526";"inaktiv";
"933";"Karlsbad";"SRH Klinikum Karlsbad-Langensteinbach GmbH";;"1527";"aktiv";
"934";"Tertia Med";"Tertia Med GmbH";;"1528";"inaktiv";
"935";"Radiologie Ibbenbüren";"Radiologische Gemeinschaftspraxis Ibbenbüren / Lengerich";;"1529";"inaktiv";
"936";"Augenklinik Petrisberg";"Augenklinik Petrisberg";"Klinik und Praxis für Augenheilkunde";"1530";"inaktiv";
"937";"Uelzener Allgemeine Versicherung";"Uelzener Allgemeine Versicherungs-Gesellschaft a.G";;"1531";"inaktiv";
"938";"Charité CFM";"Charité CFM Facility Management GmbH ";;"1532";"inaktiv";
"939";"MVZ Uni Dresden ";"MVZ am Universitätsklinikum Dresden ";;"1533";"inaktiv";
"940";"Mammascreening Hannover";"Mammographiescreening Hannover";;"1534";"inaktiv";
"941";"Bad Säckingen ";"RehaKlinikum Bad Säckingen GmbH";;"1535";"inaktiv";
"942";"BTG";"BTG International Germany GmbH";;"1536";"inaktiv";
"943";"DEMANDO";"DEMANDO GmbH ";;"1537";"inaktiv";
"944";"IGEFA";"IGEFA ProMedical GmbH ";;"1538";"inaktiv";
"945";"Emmendingen";"Kreiskrankenhaus Emmendingen";;"1539";"inaktiv";
"946";"GKG Bamberg";"Gemeinnützigen Krankenhausgesellschaft des Landkreis Bamberg mbH";;"1540";"inaktiv";
"947";"Bitterfeld";"Gesundheitszentrum Bitterfeld/Wolfen gGmbH";"Akademisches Lehrkrankenhaus der Martin-Luther-Universität Halle-Wittenberg ";"1541";"inaktiv";
"948";"Tchibo";"Tchibo GmbH ";"Reisen International & Services (ODD-I)";"1542";"inaktiv";
"950";"Sigmaringen";"SRH Kliniken Landkreis Sigmaringen";;"1544";"inaktiv";
"951";"Roman-Herzog-Krebszentrum";"RHCCC Roman-Herzog-Krebszentrum - Comprehensive Cancer Center";;"1545";"inaktiv";
"953";"TELEKOM HEALTHCARE SOLUTIONS";"Deutsche Telekom Healthcare and Security Solutions GmbH";;"1546";"inaktiv";
"954";"ZFP Emmendingen";"ZFP Emmendingen";;"1547";"aktiv";
"955";"Flensburg";"Ev.-Luth. Diakonissenanstalt Flensburg";;"1548";"inaktiv";
"956";"Asklepios Bad Tölz";"Asklepios Gesundheitszentrum Bad Tölz GmbH AKG 2601 ";;"1549";"aktiv";
"957";"at data";"at data Wissen GmbH ";;"1550";"aktiv";
"958";"Klinik Preetz";"Klinik Preetz";;"1551";"inaktiv";
"959";"EKLIPZ";"EKLIPZ";"Perfekt Futur - E5";"1552";"aktiv";
"960";"BG Kliniken";"BG Kliniken";"Klinikverbund d. gesetzl. Unfallversicherung gGmbH";"1553";"aktiv";
"961";"Schmidt-Pich";"Praxisgemeinschaft Dr. Schmidt-Pich & Kollegen ";;"1554";"aktiv";
"962";"Solidaris Revision";"Solidaris Revisions-GmbH";"Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft";"1555";"aktiv";
"963";"PwC Berlin";"PricewaterhouseCoopers GmbH ";"Wirtschaftsprüfungsgesellschaft";"1556";"aktiv";
"964";"St. Georg";"Klinikum St.Georg gGmbH ";;"1557";"aktiv";
"965";"abbvie";"AbbVie Deutschland GmbH & Co. KG";;"1558";"inaktiv";
"966";"Dierdorf";"Evangelisches Krankenhaus Dierdorf/Selters gemeinnützige GmbH";;"1559";"aktiv";
"967";"Kinderklinik Garmisch";"Kinderklinik Garmisch-Partenkirchen gGmbH";"Deutsches Zentrum für Kinder- und Jugendrheumatologie";"1560";"inaktiv";
"969";"Goetzfried";"Goetzfried AG";;"1561";"inaktiv";
"971";"InnoQare";"InnoQare Deutschland GmbH";;"1562";"inaktiv";
"973";"DEKV";"Deutscher Evangelischer Krankenhausverband e. V.";;"1563";"aktiv";
"974";"Sana Düsseldorf Benrath";"Sana Kliniken Düsseldorf GmbH";"Standort Benrath";"1564";"inaktiv";
"976";"Atos Braunfels";"Atos Orthopädische Klinik Braunfels";;"1565";"aktiv";
"978";"EVK Mettmann";"Evangelisches Krankenhaus Mettmann GmbH";;"1567";"inaktiv";
"979";"Medaso";"Medical Data Solutions GmbH";;"1568";"aktiv";
"980";"Dr. Sloutsker";"Dr. Guennadi Sloutsker";;"1569";"aktiv";
"981";"EVK Siegen";"EVK Einkaufs -und Dienstleistungsgenossenschaft ";;"1570";"inaktiv";
"982";"KKVD";"Katholischer Krankenhausverband Deutschlands e.V.";;"1571";"aktiv";
"984";"CiBS";"CiBS";"Gesellschaft für Technische Dokumentation und Archivierung mbH";"1572";"aktiv";
"986";"Globetrotter";"Globetrotter Ausrüstung GmbH";;"1573";"inaktiv";
"987";"360° IT SERVICES";"360° IT SERVICES";"LoKa Metallverarbeitung GmbH";"1574";"aktiv";
"988";"Median Gunzenbachhof";"MEDIAN Klinik Gunzenbachhof ";"Baden-Baden";"1575";"inaktiv";
"989";"MEDIAN";"MEDIAN Kliniken GmbH";;"1576";"aktiv";
"990";"Median Bad Dürrheim";"MEDIAN Klinik St. Georg";"Bad Dürrheim";"1577";"inaktiv";
"991";"Median Bad Krozingen";"MEDIAN Haus St. Georg";"Bad Krozingen";"1578";"inaktiv";
"992";"Median Bad Mergentheim";"MEDIAN Klinik Hohenlohe";"Bad Mergentheim";"1579";"inaktiv";
"993";"Median Nordrach";"MEDIAN Haus St. Georg";"Nordrach";"1580";"inaktiv";
"994";"Median ATOS Heidelberg";"ATOS Klinik Heidelberg GmbH & Co. KG";;"1581";"inaktiv";
"995";"Median Antoniusstift";"Antoniusstift Bad Rappenau";;"1582";"inaktiv";
"996";"Median Vesalius Bad Rappenau";"MEDIAN Vesalius-Klinik";"Bad Rappenau";"1583";"inaktiv";
"997";"Median Ottenhöfen";"MEDIAN Achertal-Klinik Ottenhöfen";;"1584";"inaktiv";
"998";"Median Franz-Alexander Nordrach";"MEDIAN Franz-Alexander-Klinik";"Nordrach";"1585";"inaktiv";
"999";"Median ATOS München";"ATOS Klinik München";;"1586";"inaktiv";
"1000";"Median Buchberg";"MEDIAN Buchberg-Klinik Bad Tölz";;"1587";"inaktiv";
"1001";"Median Fontana";"MEDIAN Fontana-Klinik";"Bad Liebenwerda";"1588";"inaktiv";
"1002";"Median Psychiatrie Bad Liebenwerda";"MEDIAN Psychotherapeutische Klinik";"Bad Liebenwerda";"1589";"inaktiv";
"1003";"Median Berlin-Kladow";"MEDIAN Klinik Berlin-Kladow";;"1590";"inaktiv";
"1004";"Median Grünheide";"MEDIAN Klinik Grünheide";;"1591";"inaktiv";
"1005";"Median Hoppegarten";"MEDIAN Klinik Hoppegarten";;"1592";"inaktiv";
"1006";"Median Südpark Bad Nauheim";"MEDIAN Klinik am Südpark Bad Nauheim";;"1593";"inaktiv";
"1007";"Median NRZ Wiesbaden";"MEDIAN Klinik NRZ Wiesbaden";;"1594";"inaktiv";
"1008";"Median Bad Camberg";"MEDIAN Hohenfeld-Klinik Bad Camberg";;"1595";"inaktiv";
"1009";"Median Kaiserberg";"MEDIAN Kaiserberg-Klinik Bad Nauheim";;"1596";"inaktiv";
"1010";"Median Kinzigtal";"MEDIAN Kinzigtal-Klinik ";"Bad Soden-Salmünster";"1597";"inaktiv";
"1011";"Median Ortenberg";"MEDIAN Soziotherapeutisches Zentrum";"Haus Seeblick Ortenberg";"1598";"inaktiv";
"1012";"Median Schlangenbad";"MEDIAN Klinik Schlangenbad";;"1599";"inaktiv";
"1013";"Median Klaus-Miehlke";"MEDIAN Klaus-Miehlke-Klinik Wiesbaden";;"1600";"inaktiv";
"1014";"Median Aukammtal";"MEDIAN Rehaklinik Aukammtal Wiesbaden";;"1601";"inaktiv";
"1015";"Median Bad Sülze";"MEDIAN Klinik Bad Sülze";;"1602";"inaktiv";
"1016";"Median Heiligendamm";"Sana Klinik Heiligendamm";;"1603";"inaktiv";
"1017";"Median Wismar";"MEDIAN Klinik Wismar";;"1604";"inaktiv";
"1018";"Median Ambulanz Hannover";"MEDIAN Ambulantes Gesundheitszentrum Hannover";;"1605";"inaktiv";
"1019";"Median Gyhum";"MEDIAN Klinik Gyhum";;"1606";"inaktiv";
